station_id,stationname,date,daytype,rides
40730,Washington/Wells,2020-09-18T00:00:00.000,W,1157
40610,Ridgeland,2019-03-10T00:00:00.000,U,238
40040,Quincy/Wells,2022-08-26T00:00:00.000,W,2577
40970,Cicero-Forest Park,2024-12-04T00:00:00.000,W,581
40420,Cicero-Cermak,2024-03-24T00:00:00.000,U,472
40150,Pulaski-Cermak,2021-09-06T00:00:00.000,U,366
41280,Jefferson Park,2020-10-30T00:00:00.000,W,2081
41510,Morgan-Lake,2024-10-13T00:00:00.000,U,4939
41340,LaSalle,2021-02-22T00:00:00.000,W,500
40140,Dempster-Skokie,2019-12-09T00:00:00.000,W,1624
41460,Irving Park-Brown,2021-10-13T00:00:00.000,W,1310
40140,Dempster-Skokie,2023-02-19T00:00:00.000,U,290
41200,Argyle,2020-11-12T00:00:00.000,W,780
40740,Western-Cermak,2024-02-11T00:00:00.000,U,437
40320,Division/Milwaukee,2021-06-07T00:00:00.000,W,1583
40160,LaSalle/Van Buren,2020-09-21T00:00:00.000,W,431
40590,Damen/Milwaukee,2020-07-07T00:00:00.000,W,834
41400,Roosevelt,2021-05-18T00:00:00.000,W,3423
40880,Thorndale,2022-07-20T00:00:00.000,W,1297
41510,Morgan-Lake,2022-09-23T00:00:00.000,W,2473
40270,Main,2020-11-03T00:00:00.000,W,273
40250,Kedzie-Homan-Forest Park,2019-01-17T00:00:00.000,W,1914
40910,63rd-Dan Ryan,2022-09-02T00:00:00.000,W,1326
41160,Clinton-Lake,2020-01-20T00:00:00.000,W,2248
40400,Noyes,2019-12-10T00:00:00.000,W,877
40100,Morse,2021-04-08T00:00:00.000,W,1311
40790,Monroe/Dearborn,2020-11-19T00:00:00.000,W,800
40350,UIC-Halsted,2022-12-29T00:00:00.000,W,768
40610,Ridgeland,2024-07-29T00:00:00.000,W,571
40940,Halsted/63rd,2020-02-10T00:00:00.000,W,525
41660,Lake/State,2023-01-08T00:00:00.000,U,3592
40400,Noyes,2021-05-17T00:00:00.000,W,208
40170,Ashland-Lake,2019-09-28T00:00:00.000,A,1606
41030,Polk,2022-08-29T00:00:00.000,W,1917
41150,Kedzie-Midway,2021-02-22T00:00:00.000,W,1005
40380,Clark/Lake,2019-05-26T00:00:00.000,U,4783
41680,Oakton-Skokie,2021-02-24T00:00:00.000,W,179
40180,Oak Park-Forest Park,2020-04-23T00:00:00.000,W,139
40060,Belmont-O'Hare,2024-07-10T00:00:00.000,W,3492
41260,Austin-Lake,2022-09-17T00:00:00.000,A,650
40280,Central-Lake,2023-01-19T00:00:00.000,W,976
40740,Western-Cermak,2020-07-25T00:00:00.000,A,337
40020,Harlem-Lake,2019-01-28T00:00:00.000,W,3186
41330,Montrose-O'Hare,2019-02-05T00:00:00.000,W,2751
40800,Sedgwick,2022-05-31T00:00:00.000,W,2186
41510,Morgan-Lake,2024-02-24T00:00:00.000,A,2216
40120,35th/Archer,2019-09-21T00:00:00.000,A,1562
41660,Lake/State,2019-10-07T00:00:00.000,W,21052
41330,Montrose-O'Hare,2022-08-08T00:00:00.000,W,973
40180,Oak Park-Forest Park,2022-02-16T00:00:00.000,W,543
40060,Belmont-O'Hare,2021-05-19T00:00:00.000,W,1717
41690,Cermak-McCormick Place,2021-02-01T00:00:00.000,W,361
40340,Berwyn,2024-09-21T00:00:00.000,A,0
40520,Foster,2020-08-13T00:00:00.000,W,132
40920,Pulaski-Forest Park,2022-12-07T00:00:00.000,W,824
40690,Dempster,2019-02-25T00:00:00.000,W,710
40330,Grand/State,2024-09-05T00:00:00.000,W,5902
40700,Laramie,2022-09-03T00:00:00.000,A,401
41400,Roosevelt,2022-05-14T00:00:00.000,A,5810
40910,63rd-Dan Ryan,2019-01-21T00:00:00.000,W,1675
40550,Irving Park-O'Hare,2024-11-26T00:00:00.000,W,2547
41430,87th,2023-07-31T00:00:00.000,W,1634
41060,Ashland-Orange,2024-12-31T00:00:00.000,W,700
40210,Damen-Cermak,2019-01-10T00:00:00.000,W,1424
40700,Laramie,2020-03-30T00:00:00.000,W,406
41150,Kedzie-Midway,2021-02-12T00:00:00.000,W,1000
40490,Grand/Milwaukee,2023-10-25T00:00:00.000,W,1995
41420,Addison-North Main,2019-02-17T00:00:00.000,U,2965
40440,California-Cermak,2023-05-08T00:00:00.000,W,896
41200,Argyle,2019-02-10T00:00:00.000,U,1637
40800,Sedgwick,2019-04-30T00:00:00.000,W,3585
40130,51st,2019-12-29T00:00:00.000,U,324
40270,Main,2022-01-24T00:00:00.000,W,374
40680,Adams/Wabash,2023-09-14T00:00:00.000,W,5620
40010,Austin-Forest Park,2019-05-08T00:00:00.000,W,1965
41220,Fullerton,2024-04-05T00:00:00.000,W,7175
40420,Cicero-Cermak,2024-05-13T00:00:00.000,W,793
40750,Harlem-O'Hare,2019-03-29T00:00:00.000,W,2803
40290,Ashland/63rd,2021-04-03T00:00:00.000,A,302
40540,Wilson,2021-07-28T00:00:00.000,W,3678
41340,LaSalle,2023-11-28T00:00:00.000,W,1802
40810,Medical Center,2022-06-21T00:00:00.000,W,1264
40770,Lawrence,2019-01-08T00:00:00.000,W,3032
41140,King Drive,2024-01-11T00:00:00.000,W,246
40910,63rd-Dan Ryan,2021-09-03T00:00:00.000,W,1345
40470,Racine,2020-01-21T00:00:00.000,W,2215
40770,Lawrence,2021-01-07T00:00:00.000,W,690
41400,Roosevelt,2021-05-13T00:00:00.000,W,3825
40390,Forest Park,2023-05-14T00:00:00.000,U,514
41480,Western-Brown,2021-04-24T00:00:00.000,A,806
40480,Cicero-Lake,2022-07-23T00:00:00.000,A,449
40450,95th/Dan Ryan,2022-09-01T00:00:00.000,W,4766
40470,Racine,2022-03-20T00:00:00.000,U,483
40920,Pulaski-Forest Park,2023-04-30T00:00:00.000,U,479
40330,Grand/State,2019-03-22T00:00:00.000,W,11341
41350,Oak Park-Lake,2023-05-17T00:00:00.000,W,765
41320,Belmont-North Main,2022-08-20T00:00:00.000,A,6180
41120,35-Bronzeville-IIT,2024-03-23T00:00:00.000,A,353
40930,Midway Airport,2022-07-13T00:00:00.000,W,4832
40980,Harlem-Forest Park,2021-11-21T00:00:00.000,U,177
40100,Morse,2022-08-20T00:00:00.000,A,2110
40790,Monroe/Dearborn,2021-10-14T00:00:00.000,W,2676
40590,Damen/Milwaukee,2021-02-11T00:00:00.000,W,956
40920,Pulaski-Forest Park,2021-11-11T00:00:00.000,W,893
40870,Francisco,2020-05-16T00:00:00.000,A,93
40150,Pulaski-Cermak,2020-12-16T00:00:00.000,W,463
40880,Thorndale,2022-02-21T00:00:00.000,W,847
40720,East 63rd-Cottage Grove,2022-08-31T00:00:00.000,W,468
41080,47th-South Elevated,2022-08-20T00:00:00.000,A,307
40970,Cicero-Forest Park,2024-02-28T00:00:00.000,W,561
41010,Rockwell,2024-07-15T00:00:00.000,W,809
40240,79th,2019-07-02T00:00:00.000,W,6338
40140,Dempster-Skokie,2024-06-04T00:00:00.000,W,1128
41020,Logan Square,2024-03-06T00:00:00.000,W,4127
40130,51st,2019-07-13T00:00:00.000,A,660
40990,69th,2022-10-06T00:00:00.000,W,2109
40680,Adams/Wabash,2024-07-13T00:00:00.000,A,2325
41420,Addison-North Main,2020-08-30T00:00:00.000,U,832
40330,Grand/State,2019-10-17T00:00:00.000,W,11972
40990,69th,2019-03-05T00:00:00.000,W,4135
40480,Cicero-Lake,2023-01-06T00:00:00.000,W,508
41040,Kedzie-Cermak,2024-09-01T00:00:00.000,U,503
41320,Belmont-North Main,2021-10-21T00:00:00.000,W,5866
40460,Merchandise Mart,2024-02-10T00:00:00.000,A,1212
40210,Damen-Cermak,2023-05-16T00:00:00.000,W,1125
40570,California/Milwaukee,2020-07-30T00:00:00.000,W,795
40700,Laramie,2021-06-22T00:00:00.000,W,460
41420,Addison-North Main,2019-05-12T00:00:00.000,U,7398
40790,Monroe/Dearborn,2021-12-27T00:00:00.000,W,1109
40760,Granville,2020-09-23T00:00:00.000,W,947
40240,79th,2019-10-16T00:00:00.000,W,6670
41320,Belmont-North Main,2024-09-21T00:00:00.000,A,7317
40160,LaSalle/Van Buren,2024-01-15T00:00:00.000,W,324
41040,Kedzie-Cermak,2022-10-09T00:00:00.000,U,406
40890,O'Hare Airport,2021-11-11T00:00:00.000,W,7134
40260,State/Lake,2020-03-11T00:00:00.000,W,11690
41450,Chicago/State,2020-01-03T00:00:00.000,W,11624
40820,Rosemont,2019-07-22T00:00:00.000,W,6382
41300,Loyola,2019-02-05T00:00:00.000,W,5503
40010,Austin-Forest Park,2022-04-29T00:00:00.000,W,654
41510,Morgan-Lake,2019-10-07T00:00:00.000,W,3562
40140,Dempster-Skokie,2024-02-09T00:00:00.000,W,613
41230,47th-Dan Ryan,2023-10-29T00:00:00.000,U,749
40550,Irving Park-O'Hare,2019-11-25T00:00:00.000,W,4233
40190,Sox-35th-Dan Ryan,2021-03-30T00:00:00.000,W,961
40940,Halsted/63rd,2019-03-07T00:00:00.000,W,598
40820,Rosemont,2021-07-08T00:00:00.000,W,2706
41050,Linden,2023-11-05T00:00:00.000,U,202
40730,Washington/Wells,2024-10-30T00:00:00.000,W,5914
40580,54th/Cermak,2020-12-01T00:00:00.000,W,787
41290,Kimball,2019-11-16T00:00:00.000,A,46
40080,Sheridan,2023-12-19T00:00:00.000,W,2276
40770,Lawrence,2022-07-12T00:00:00.000,W,0
40670,Western/Milwaukee,2021-02-22T00:00:00.000,W,857
40830,18th,2021-03-25T00:00:00.000,W,606
40090,Damen-Brown,2020-04-23T00:00:00.000,W,152
41050,Linden,2023-06-10T00:00:00.000,A,771
41350,Oak Park-Lake,2023-11-09T00:00:00.000,W,854
40290,Ashland/63rd,2022-11-20T00:00:00.000,U,230
40420,Cicero-Cermak,2024-11-16T00:00:00.000,A,719
40170,Ashland-Lake,2024-05-26T00:00:00.000,U,902
41020,Logan Square,2024-12-07T00:00:00.000,A,2906
41050,Linden,2022-06-21T00:00:00.000,W,373
40120,35th/Archer,2022-01-13T00:00:00.000,W,1155
40090,Damen-Brown,2021-11-25T00:00:00.000,U,290
41140,King Drive,2019-04-13T00:00:00.000,A,221
41410,Chicago/Milwaukee,2019-04-21T00:00:00.000,U,1085
40420,Cicero-Cermak,2019-02-17T00:00:00.000,U,516
40560,Jackson/State,2024-12-27T00:00:00.000,W,1787
40340,Berwyn,2022-01-21T00:00:00.000,W,0
40240,79th,2023-08-13T00:00:00.000,U,1940
41180,Kedzie-Brown,2023-02-04T00:00:00.000,A,723
40610,Ridgeland,2019-05-10T00:00:00.000,W,1351
41240,Addison-O'Hare,2020-11-13T00:00:00.000,W,594
40900,Howard,2021-10-24T00:00:00.000,U,1349
40600,Kostner,2020-09-14T00:00:00.000,W,182
41050,Linden,2024-01-21T00:00:00.000,U,159
40280,Central-Lake,2020-11-09T00:00:00.000,W,851
40090,Damen-Brown,2020-05-06T00:00:00.000,W,160
40280,Central-Lake,2023-03-06T00:00:00.000,W,1015
40720,East 63rd-Cottage Grove,2021-04-25T00:00:00.000,U,194
40800,Sedgwick,2020-07-05T00:00:00.000,U,399
41430,87th,2019-12-16T00:00:00.000,W,3415
40930,Midway Airport,2022-01-12T00:00:00.000,W,2805
40810,Medical Center,2023-08-07T00:00:00.000,W,1531
41240,Addison-O'Hare,2021-02-18T00:00:00.000,W,576
40580,54th/Cermak,2021-01-20T00:00:00.000,W,726
40890,O'Hare Airport,2023-08-12T00:00:00.000,A,7236
40220,Western-Forest Park,2023-09-11T00:00:00.000,W,296
40520,Foster,2024-12-21T00:00:00.000,A,157
40150,Pulaski-Cermak,2019-04-20T00:00:00.000,A,671
41290,Kimball,2019-09-26T00:00:00.000,W,4496
41090,Monroe/State,2021-09-02T00:00:00.000,W,2895
40830,18th,2019-08-11T00:00:00.000,U,1082
41180,Kedzie-Brown,2024-01-22T00:00:00.000,W,1022
40750,Harlem-O'Hare,2021-05-17T00:00:00.000,W,853
41000,Cermak-Chinatown,2023-05-18T00:00:00.000,W,2918
40820,Rosemont,2022-12-18T00:00:00.000,U,1701
41500,Montrose-Brown,2020-08-03T00:00:00.000,W,460
41480,Western-Brown,2022-10-31T00:00:00.000,W,1855
40830,18th,2024-12-31T00:00:00.000,W,860
40690,Dempster,2021-03-31T00:00:00.000,W,222
40660,Armitage,2019-02-17T00:00:00.000,U,1347
40750,Harlem-O'Hare,2023-09-28T00:00:00.000,W,1885
40720,East 63rd-Cottage Grove,2021-08-22T00:00:00.000,U,247
40930,Midway Airport,2024-06-27T00:00:00.000,W,5858
41680,Oakton-Skokie,2020-07-14T00:00:00.000,W,215
40010,Austin-Forest Park,2024-02-07T00:00:00.000,W,703
40010,Austin-Forest Park,2024-11-15T00:00:00.000,W,643
40660,Armitage,2021-03-08T00:00:00.000,W,693
40300,Indiana,2022-01-07T00:00:00.000,W,188
41230,47th-Dan Ryan,2023-05-31T00:00:00.000,W,1478
40330,Grand/State,2023-07-30T00:00:00.000,U,5805
41040,Kedzie-Cermak,2021-10-08T00:00:00.000,W,611
40710,Chicago/Franklin,2019-05-30T00:00:00.000,W,7156
41090,Monroe/State,2022-06-14T00:00:00.000,W,3629
40290,Ashland/63rd,2021-03-26T00:00:00.000,W,336
40300,Indiana,2024-03-10T00:00:00.000,U,177
40660,Armitage,2022-01-14T00:00:00.000,W,1731
40830,18th,2019-10-13T00:00:00.000,U,2483
41340,LaSalle,2023-09-28T00:00:00.000,W,1739
41250,Central-Evanston,2021-10-14T00:00:00.000,W,401
40090,Damen-Brown,2020-03-12T00:00:00.000,W,2362
40560,Jackson/State,2020-12-04T00:00:00.000,W,963
40520,Foster,2024-09-23T00:00:00.000,W,491
40040,Quincy/Wells,2023-02-24T00:00:00.000,W,2482
40700,Laramie,2019-03-14T00:00:00.000,W,1090
41320,Belmont-North Main,2019-01-16T00:00:00.000,W,11940
41420,Addison-North Main,2019-09-15T00:00:00.000,U,10729
41280,Jefferson Park,2019-01-14T00:00:00.000,W,6025
40350,UIC-Halsted,2022-07-30T00:00:00.000,A,1399
40680,Adams/Wabash,2020-10-04T00:00:00.000,U,599
40610,Ridgeland,2022-05-13T00:00:00.000,W,533
40090,Damen-Brown,2022-12-01T00:00:00.000,W,1594
40900,Howard,2023-09-25T00:00:00.000,W,2877
41210,Wellington,2023-06-22T00:00:00.000,W,1818
41090,Monroe/State,2022-03-21T00:00:00.000,W,2808
40060,Belmont-O'Hare,2020-04-22T00:00:00.000,W,617
40370,Washington/Dearborn,2023-04-19T00:00:00.000,W,6794
40250,Kedzie-Homan-Forest Park,2022-08-09T00:00:00.000,W,840
40790,Monroe/Dearborn,2020-07-09T00:00:00.000,W,736
40720,East 63rd-Cottage Grove,2022-05-19T00:00:00.000,W,482
40590,Damen/Milwaukee,2021-06-15T00:00:00.000,W,2135
40310,Western-Orange,2022-11-09T00:00:00.000,W,2505
40980,Harlem-Forest Park,2021-04-09T00:00:00.000,W,421
40080,Sheridan,2020-03-25T00:00:00.000,W,523
40940,Halsted/63rd,2023-04-02T00:00:00.000,U,108
41120,35-Bronzeville-IIT,2019-05-24T00:00:00.000,W,1376
40580,54th/Cermak,2020-06-27T00:00:00.000,A,525
41350,Oak Park-Lake,2019-04-28T00:00:00.000,U,514
40720,East 63rd-Cottage Grove,2022-10-18T00:00:00.000,W,448
41670,Conservatory,2024-11-24T00:00:00.000,U,370
41220,Fullerton,2024-11-28T00:00:00.000,U,1245
41020,Logan Square,2022-03-03T00:00:00.000,W,3101
40720,East 63rd-Cottage Grove,2023-07-21T00:00:00.000,W,595
40220,Western-Forest Park,2024-02-16T00:00:00.000,W,608
40800,Sedgwick,2021-03-12T00:00:00.000,W,848
40570,California/Milwaukee,2019-01-05T00:00:00.000,A,2691
40810,Medical Center,2021-11-30T00:00:00.000,W,1457
40460,Merchandise Mart,2021-05-10T00:00:00.000,W,1136
40780,Central Park,2022-01-07T00:00:00.000,W,364
40490,Grand/Milwaukee,2023-10-12T00:00:00.000,W,2188
40920,Pulaski-Forest Park,2021-11-01T00:00:00.000,W,979
40650,North/Clybourn,2022-11-07T00:00:00.000,W,2685
41310,Paulina,2024-01-27T00:00:00.000,A,1204
40840,South Boulevard,2021-06-30T00:00:00.000,W,284
40360,Southport,2020-09-03T00:00:00.000,W,491
40290,Ashland/63rd,2020-08-03T00:00:00.000,W,419
40510,Garfield-South Elevated,2023-08-03T00:00:00.000,W,692
40450,95th/Dan Ryan,2019-08-13T00:00:00.000,W,8733
41250,Central-Evanston,2023-03-18T00:00:00.000,A,136
40930,Midway Airport,2021-04-29T00:00:00.000,W,2482
41200,Argyle,2019-06-21T00:00:00.000,W,3110
40170,Ashland-Lake,2022-04-11T00:00:00.000,W,973
41460,Irving Park-Brown,2022-03-24T00:00:00.000,W,1169
40560,Jackson/State,2019-05-30T00:00:00.000,W,9512
41320,Belmont-North Main,2021-04-22T00:00:00.000,W,3106
40680,Adams/Wabash,2019-09-24T00:00:00.000,W,8489
41010,Rockwell,2019-08-13T00:00:00.000,W,1867
40400,Noyes,2024-01-13T00:00:00.000,A,336
40730,Washington/Wells,2023-01-08T00:00:00.000,U,465
40980,Harlem-Forest Park,2023-01-24T00:00:00.000,W,422
40610,Ridgeland,2021-02-13T00:00:00.000,A,141
40660,Armitage,2019-09-25T00:00:00.000,W,4624
40460,Merchandise Mart,2019-04-14T00:00:00.000,U,805
41460,Irving Park-Brown,2021-02-13T00:00:00.000,A,291
40240,79th,2020-10-29T00:00:00.000,W,2506
41340,LaSalle,2022-05-24T00:00:00.000,W,1321
41040,Kedzie-Cermak,2021-03-16T00:00:00.000,W,381
41210,Wellington,2022-09-09T00:00:00.000,W,1521
40400,Noyes,2020-06-11T00:00:00.000,W,97
41190,Jarvis,2022-04-06T00:00:00.000,W,744
40290,Ashland/63rd,2024-03-28T00:00:00.000,W,547
40650,North/Clybourn,2022-09-29T00:00:00.000,W,2857
40830,18th,2023-06-03T00:00:00.000,A,1041
40990,69th,2023-03-06T00:00:00.000,W,1724
41010,Rockwell,2021-03-30T00:00:00.000,W,321
41030,Polk,2019-05-12T00:00:00.000,U,425
40170,Ashland-Lake,2024-11-17T00:00:00.000,U,1199
40160,LaSalle/Van Buren,2021-09-10T00:00:00.000,W,941
40600,Kostner,2021-07-20T00:00:00.000,W,212
40740,Western-Cermak,2020-07-12T00:00:00.000,U,279
41150,Kedzie-Midway,2022-05-28T00:00:00.000,A,1420
41200,Argyle,2022-10-29T00:00:00.000,A,2190
41680,Oakton-Skokie,2024-10-09T00:00:00.000,W,613
40380,Clark/Lake,2019-09-29T00:00:00.000,U,4673
41010,Rockwell,2024-09-05T00:00:00.000,W,1162
41230,47th-Dan Ryan,2024-01-23T00:00:00.000,W,1407
41360,California-Lake,2021-06-18T00:00:00.000,W,482
40920,Pulaski-Forest Park,2021-10-31T00:00:00.000,U,661
41660,Lake/State,2019-11-30T00:00:00.000,A,10283
41270,43rd,2022-01-06T00:00:00.000,W,286
41350,Oak Park-Lake,2024-01-28T00:00:00.000,U,222
40880,Thorndale,2022-08-13T00:00:00.000,A,1065
40890,O'Hare Airport,2019-01-03T00:00:00.000,W,10437
40980,Harlem-Forest Park,2024-07-09T00:00:00.000,W,387
40490,Grand/Milwaukee,2022-11-30T00:00:00.000,W,1527
41450,Chicago/State,2022-12-31T00:00:00.000,A,4877
41420,Addison-North Main,2019-04-25T00:00:00.000,W,13377
41500,Montrose-Brown,2024-12-06T00:00:00.000,W,1360
41210,Wellington,2022-11-09T00:00:00.000,W,1933
41320,Belmont-North Main,2021-10-08T00:00:00.000,W,5976
40430,Clinton-Forest Park,2020-03-13T00:00:00.000,W,2158
40990,69th,2022-07-09T00:00:00.000,A,1642
40420,Cicero-Cermak,2019-10-16T00:00:00.000,W,1235
41490,Harrison,2024-11-01T00:00:00.000,W,2456
41380,Bryn Mawr,2021-07-26T00:00:00.000,W,1706
40880,Thorndale,2019-04-25T00:00:00.000,W,3204
40050,Davis,2023-08-15T00:00:00.000,W,1623
41690,Cermak-McCormick Place,2020-05-27T00:00:00.000,W,252
40060,Belmont-O'Hare,2023-11-28T00:00:00.000,W,3160
41500,Montrose-Brown,2024-01-09T00:00:00.000,W,1366
40390,Forest Park,2020-12-10T00:00:00.000,W,969
40520,Foster,2023-05-15T00:00:00.000,W,352
40850,Library,2023-10-28T00:00:00.000,A,1936
41660,Lake/State,2023-03-31T00:00:00.000,W,7444
40250,Kedzie-Homan-Forest Park,2022-07-14T00:00:00.000,W,970
41400,Roosevelt,2019-10-13T00:00:00.000,U,14366
41210,Wellington,2019-02-24T00:00:00.000,U,725
41020,Logan Square,2023-04-05T00:00:00.000,W,3385
41500,Montrose-Brown,2022-11-26T00:00:00.000,A,711
40990,69th,2020-06-26T00:00:00.000,W,1603
41210,Wellington,2019-11-05T00:00:00.000,W,3416
41440,Addison-Brown,2020-11-22T00:00:00.000,U,138
40870,Francisco,2024-11-14T00:00:00.000,W,1014
40840,South Boulevard,2023-02-16T00:00:00.000,W,355
40420,Cicero-Cermak,2023-08-06T00:00:00.000,U,568
41300,Loyola,2024-05-29T00:00:00.000,W,2753
41350,Oak Park-Lake,2020-12-07T00:00:00.000,W,221
40210,Damen-Cermak,2020-09-27T00:00:00.000,U,292
40650,North/Clybourn,2023-05-30T00:00:00.000,W,2846
40900,Howard,2019-06-25T00:00:00.000,W,5519
41410,Chicago/Milwaukee,2020-05-19T00:00:00.000,W,256
40150,Pulaski-Cermak,2023-01-08T00:00:00.000,U,350
41440,Addison-Brown,2023-07-08T00:00:00.000,A,696
40420,Cicero-Cermak,2022-02-02T00:00:00.000,W,469
40820,Rosemont,2019-06-02T00:00:00.000,U,3085
40970,Cicero-Forest Park,2024-03-05T00:00:00.000,W,609
41510,Morgan-Lake,2020-11-06T00:00:00.000,W,698
41150,Kedzie-Midway,2020-10-11T00:00:00.000,U,600
40240,79th,2019-10-08T00:00:00.000,W,6739
40700,Laramie,2022-08-02T00:00:00.000,W,500
40970,Cicero-Forest Park,2021-11-28T00:00:00.000,U,305
40460,Merchandise Mart,2024-02-24T00:00:00.000,A,1320
40770,Lawrence,2019-03-24T00:00:00.000,U,1593
41430,87th,2020-05-24T00:00:00.000,U,621
41070,Kedzie-Lake,2024-10-05T00:00:00.000,A,547
41060,Ashland-Orange,2024-08-05T00:00:00.000,W,988
41330,Montrose-O'Hare,2022-03-22T00:00:00.000,W,983
40510,Garfield-South Elevated,2019-04-18T00:00:00.000,W,914
41510,Morgan-Lake,2021-05-09T00:00:00.000,U,757
40600,Kostner,2024-03-15T00:00:00.000,W,319
41290,Kimball,2024-12-21T00:00:00.000,A,1790
40450,95th/Dan Ryan,2019-07-15T00:00:00.000,W,9077
40760,Granville,2024-11-29T00:00:00.000,W,1218
40390,Forest Park,2024-05-09T00:00:00.000,W,1157
40270,Main,2024-06-03T00:00:00.000,W,479
40350,UIC-Halsted,2020-02-21T00:00:00.000,W,7236
40940,Halsted/63rd,2019-03-30T00:00:00.000,A,239
41700,Washington/Wabash,2019-03-26T00:00:00.000,W,10171
41170,Garfield-Dan Ryan,2020-08-06T00:00:00.000,W,1050
40990,69th,2021-02-01T00:00:00.000,W,1536
40090,Damen-Brown,2019-05-16T00:00:00.000,W,2921
40390,Forest Park,2022-07-09T00:00:00.000,A,761
40980,Harlem-Forest Park,2019-12-10T00:00:00.000,W,1058
40460,Merchandise Mart,2021-08-26T00:00:00.000,W,2546
41200,Argyle,2022-02-25T00:00:00.000,W,1981
40610,Ridgeland,2023-12-21T00:00:00.000,W,652
40120,35th/Archer,2023-02-23T00:00:00.000,W,1734
40100,Morse,2022-05-16T00:00:00.000,W,1826
40360,Southport,2024-01-23T00:00:00.000,W,2117
40450,95th/Dan Ryan,2023-07-18T00:00:00.000,W,4792
41310,Paulina,2023-07-08T00:00:00.000,A,1230
40690,Dempster,2022-10-17T00:00:00.000,W,369
40250,Kedzie-Homan-Forest Park,2022-12-13T00:00:00.000,W,860
41490,Harrison,2019-04-05T00:00:00.000,W,3569
40940,Halsted/63rd,2023-03-30T00:00:00.000,W,264
41300,Loyola,2020-09-20T00:00:00.000,U,1064
41700,Washington/Wabash,2024-03-23T00:00:00.000,A,3915
40650,North/Clybourn,2020-04-23T00:00:00.000,W,501
40760,Granville,2024-12-13T00:00:00.000,W,2268
40770,Lawrence,2022-06-13T00:00:00.000,W,0
40550,Irving Park-O'Hare,2021-01-13T00:00:00.000,W,1031
40040,Quincy/Wells,2024-01-16T00:00:00.000,W,2148
41510,Morgan-Lake,2023-11-18T00:00:00.000,A,2936
41090,Monroe/State,2022-05-10T00:00:00.000,W,3256
40370,Washington/Dearborn,2022-10-05T00:00:00.000,W,6782
40510,Garfield-South Elevated,2021-01-28T00:00:00.000,W,285
41190,Jarvis,2023-03-23T00:00:00.000,W,860
41040,Kedzie-Cermak,2023-07-25T00:00:00.000,W,732
40460,Merchandise Mart,2023-02-27T00:00:00.000,W,2698
41060,Ashland-Orange,2021-10-03T00:00:00.000,U,467
40820,Rosemont,2021-02-11T00:00:00.000,W,1515
41270,43rd,2021-02-17T00:00:00.000,W,262
40330,Grand/State,2021-02-17T00:00:00.000,W,1635
40780,Central Park,2020-08-13T00:00:00.000,W,436
41000,Cermak-Chinatown,2021-08-14T00:00:00.000,A,3592
41160,Clinton-Lake,2019-03-21T00:00:00.000,W,4632
40970,Cicero-Forest Park,2023-07-25T00:00:00.000,W,465
40330,Grand/State,2019-02-02T00:00:00.000,A,8079
41220,Fullerton,2023-03-15T00:00:00.000,W,6873
40010,Austin-Forest Park,2019-12-16T00:00:00.000,W,1578
40650,North/Clybourn,2024-10-02T00:00:00.000,W,3493
40210,Damen-Cermak,2021-03-19T00:00:00.000,W,591
40880,Thorndale,2024-11-12T00:00:00.000,W,2066
40520,Foster,2020-05-04T00:00:00.000,W,60
41430,87th,2022-12-02T00:00:00.000,W,1784
41120,35-Bronzeville-IIT,2023-09-18T00:00:00.000,W,1200
41310,Paulina,2022-04-29T00:00:00.000,W,1272
41700,Washington/Wabash,2021-09-05T00:00:00.000,U,4163
41320,Belmont-North Main,2021-04-23T00:00:00.000,W,3661
40590,Damen/Milwaukee,2020-09-15T00:00:00.000,W,1070
40240,79th,2023-02-12T00:00:00.000,U,1404
41460,Irving Park-Brown,2024-02-03T00:00:00.000,A,963
40600,Kostner,2020-10-14T00:00:00.000,W,177
40920,Pulaski-Forest Park,2023-10-20T00:00:00.000,W,630
41700,Washington/Wabash,2020-06-09T00:00:00.000,W,1362
41070,Kedzie-Lake,2020-07-25T00:00:00.000,A,411
41400,Roosevelt,2020-06-13T00:00:00.000,A,1699
40680,Adams/Wabash,2019-10-19T00:00:00.000,A,3907
41360,California-Lake,2020-09-02T00:00:00.000,W,429
40680,Adams/Wabash,2020-09-10T00:00:00.000,W,1340
40360,Southport,2024-08-06T00:00:00.000,W,2554
41190,Jarvis,2024-09-21T00:00:00.000,A,1032
40610,Ridgeland,2022-07-08T00:00:00.000,W,503
40690,Dempster,2021-09-10T00:00:00.000,W,423
40770,Lawrence,2022-08-24T00:00:00.000,W,0
40310,Western-Orange,2019-07-14T00:00:00.000,U,1769
41270,43rd,2020-03-24T00:00:00.000,W,271
