programa,orden_preferencia,jornada,nota_formacion_previa,nota_admision,moroso,arancel_al_dia,beca,edad_ingreso,desempleo,inflacion,crecimiento_pib,asignaturas_convalidadas,asignaturas_inscritas,evaluaciones_realizadas,asignaturas_aprobadas,promedio_notas,asignaturas_sin_evaluacion,resultado
Servicio social,3,diurna,141.0,125.6,0,1,1,19,8.9,1.4,3.51,0,6,8,6,11.333333333333334,0,graduado
Turismo,1,diurna,129.0,118.5,0,1,0,18,7.6,2.6,0.32,0,6,6,6,10.666666666666666,0,graduado
Equinocultura,2,diurna,140.0,129.5,0,1,0,18,12.7,3.7,-1.7,0,5,10,4,13.5,1,continua_matriculado
Diseño de animación y multimedia,1,diurna,137.0,134.6,0,1,1,19,10.8,1.4,1.74,0,0,0,0,0.0,0,graduado
Enfermería veterinaria,1,diurna,140.0,140.0,0,1,0,22,13.9,-0.3,0.79,2,6,9,6,13.333333333333334,0,graduado
Turismo,1,diurna,143.0,133.2,0,1,0,19,10.8,1.4,1.74,0,6,9,5,13.4,0,continua_matriculado
Servicio social,1,diurna,138.0,133.5,0,1,1,21,12.7,3.7,-1.7,0,6,8,3,10.2,0,continua_matriculado
Periodismo y comunicación,1,diurna,120.0,117.9,0,1,1,21,8.9,1.4,3.51,0,6,6,5,13.0,0,graduado
Enfermería,3,diurna,144.0,128.0,0,1,1,18,10.8,1.4,1.74,0,8,11,7,12.90857142857143,0,graduado
Educación básica,5,diurna,123.0,113.2,0,1,0,20,10.8,1.4,1.74,0,6,12,4,12.0,0,abandono
Turismo,3,diurna,129.0,122.0,0,1,1,18,7.6,2.6,0.32,0,6,9,6,10.833333333333334,0,continua_matriculado
Diseño de comunicación,3,diurna,152.0,156.9,0,1,0,19,12.7,3.7,-1.7,0,6,6,6,15.333333333333334,0,graduado
Enfermería,2,diurna,130.0,125.1,0,1,1,18,11.1,0.6,2.02,0,7,9,6,12.816666666666668,0,continua_matriculado
Administración,1,diurna,133.1,100.0,1,0,0,26,11.1,0.6,2.02,6,7,7,6,13.0,0,abandono
Ingeniería informática,1,diurna,160.0,160.0,1,1,0,19,8.9,1.4,3.51,0,6,11,2,13.5,1,continua_matriculado
Servicio social,1,vespertina,140.0,101.0,0,1,0,35,15.5,2.8,-4.06,0,6,7,6,12.5,0,graduado
Gestión de publicidad y marketing,1,diurna,133.0,121.5,0,1,1,19,12.4,0.5,1.79,0,6,7,6,13.0,0,graduado
Enfermería veterinaria,1,diurna,138.0,126.8,0,1,0,18,10.8,1.4,1.74,0,5,6,4,11.75,0,graduado
Gestión de publicidad y marketing,5,diurna,142.0,132.9,0,1,0,19,7.6,2.6,0.32,0,5,5,4,12.5,0,graduado
Diseño de animación y multimedia,1,diurna,115.0,134.3,0,1,0,25,12.4,0.5,1.79,16,17,19,17,11.61111111111111,0,graduado
Turismo,6,diurna,125.0,120.5,0,1,0,18,11.1,0.6,2.02,0,6,6,6,14.0,0,graduado
Agronomía,1,diurna,170.0,144.1,1,0,0,26,16.2,0.3,-0.92,0,6,8,0,0.0,0,abandono
Administración,1,vespertina,140.0,100.0,0,1,0,34,9.4,-0.8,-3.12,0,5,5,5,13.8,0,graduado
Turismo,2,diurna,110.0,114.8,0,0,0,18,12.7,3.7,-1.7,0,5,6,0,0.0,0,abandono
Diseño de animación y multimedia,1,diurna,114.0,111.9,0,0,0,18,9.4,-0.8,-3.12,0,0,0,0,0.0,0,abandono
Ingeniería informática,3,diurna,138.0,125.4,0,1,1,18,8.9,1.4,3.51,0,5,9,4,12.25,0,abandono
Agronomía,1,diurna,140.0,140.0,0,1,0,20,12.4,0.5,1.79,0,6,12,3,11.5,0,abandono
Diseño de comunicación,1,diurna,140.0,140.0,0,1,0,25,16.2,0.3,-0.92,2,7,9,6,12.571428571428571,0,graduado
Equinocultura,1,diurna,132.0,127.8,0,1,0,18,11.1,0.6,2.02,0,6,9,6,12.0,0,abandono
Agronomía,1,diurna,148.0,131.6,0,1,0,19,15.5,2.8,-4.06,8,12,17,11,12.0,2,graduado
Diseño de animación y multimedia,1,diurna,132.0,119.4,0,1,0,20,10.8,1.4,1.74,0,0,0,0,0.0,0,abandono
Servicio social,2,diurna,126.0,129.9,0,1,1,20,10.8,1.4,1.74,1,7,9,6,12.0,0,graduado
Ingeniería informática,1,diurna,121.0,114.0,0,1,0,20,7.6,2.6,0.32,0,5,9,4,11.6,0,continua_matriculado
Administración,2,diurna,120.0,113.4,0,1,1,19,11.1,0.6,2.02,0,5,5,0,0.0,0,abandono
Administración,1,diurna,123.0,117.8,0,1,0,20,8.9,1.4,3.51,0,5,9,5,12.0,0,continua_matriculado
Enfermería,6,diurna,122.0,114.3,0,1,0,18,11.1,0.6,2.02,0,7,8,6,13.976666666666668,0,continua_matriculado
Gestión de publicidad y marketing,1,diurna,136.0,129.7,0,1,0,19,16.2,0.3,-0.92,0,6,10,4,12.5,0,continua_matriculado
Administración,1,diurna,119.0,112.0,0,0,0,20,9.4,-0.8,-3.12,0,5,5,0,0.0,0,abandono
Gestión de publicidad y marketing,1,diurna,120.0,140.0,0,1,0,24,15.5,2.8,-4.06,0,6,15,4,10.5,0,abandono
Agronomía,1,diurna,150.0,150.0,0,1,0,20,16.2,0.3,-0.92,0,6,8,5,12.857142857142858,0,graduado
Gestión de publicidad y marketing,3,diurna,121.0,122.4,0,1,0,19,9.4,-0.8,-3.12,0,5,7,3,11.666666666666666,0,continua_matriculado
Ingeniería informática,1,diurna,140.0,150.0,0,1,0,23,8.9,1.4,3.51,0,5,7,2,13.0,0,abandono
Turismo,2,diurna,135.0,135.0,0,1,0,20,7.6,2.6,0.32,0,6,8,6,11.833333333333334,0,continua_matriculado
Servicio social,4,vespertina,116.0,116.2,0,1,0,21,9.4,-0.8,-3.12,9,11,11,11,12.454545454545457,0,graduado
Ingeniería informática,2,diurna,120.0,120.4,0,1,0,20,10.8,1.4,1.74,0,5,6,3,11.0,0,abandono
Ingeniería informática,5,diurna,126.0,122.9,0,1,0,21,7.6,2.6,0.32,0,5,10,4,13.2,0,continua_matriculado
Periodismo y comunicación,1,diurna,170.0,155.0,0,1,1,18,11.1,0.6,2.02,0,6,6,6,15.5,0,graduado
Turismo,3,diurna,123.0,123.4,0,1,0,18,11.1,0.6,2.02,0,6,8,6,12.333333333333334,0,graduado
Administración,1,diurna,120.0,124.2,0,1,0,18,13.9,-0.3,0.79,0,5,13,5,12.0,0,continua_matriculado
Agronomía,1,diurna,130.0,130.0,0,1,0,20,15.5,2.8,-4.06,0,6,12,4,11.6,0,continua_matriculado
Periodismo y comunicación,1,diurna,130.0,126.2,0,1,1,18,16.2,0.3,-0.92,0,6,7,6,11.333333333333334,0,graduado
Periodismo y comunicación,1,diurna,117.0,120.5,0,1,0,19,9.4,-0.8,-3.12,0,6,12,0,0.0,1,abandono
Ingeniería informática,1,diurna,131.0,123.7,0,1,0,20,10.8,1.4,1.74,0,5,7,4,12.0,0,continua_matriculado
Equinocultura,1,diurna,130.0,122.5,0,1,0,19,9.4,-0.8,-3.12,0,5,11,4,12.0,1,graduado
Administración,1,vespertina,133.0,139.2,1,1,0,33,12.7,3.7,-1.7,0,5,11,2,12.5,0,abandono
Diseño de animación y multimedia,1,diurna,128.0,131.2,0,1,0,21,8.9,1.4,3.51,6,12,12,12,13.666666666666666,0,graduado
Agronomía,1,diurna,133.1,120.0,1,0,0,25,15.5,2.8,-4.06,0,6,17,2,14.5,2,abandono
Enfermería veterinaria,1,diurna,123.0,116.7,0,1,1,20,12.4,0.5,1.79,0,6,10,4,13.2,0,abandono
Enfermería veterinaria,1,diurna,150.0,150.0,0,1,1,22,8.9,1.4,3.51,1,7,11,5,12.166666666666666,0,abandono
Periodismo y comunicación,1,diurna,133.1,117.5,0,1,0,39,10.8,1.4,1.74,0,6,10,4,11.25,0,graduado
Gestión de publicidad y marketing,2,diurna,140.0,137.6,0,1,1,21,8.9,1.4,3.51,0,6,8,6,15.166666666666666,0,graduado
Turismo,1,diurna,126.0,124.3,0,1,1,19,16.2,0.3,-0.92,0,6,8,6,11.166666666666666,0,graduado
Enfermería,1,diurna,133.1,116.0,0,1,1,26,7.6,2.6,0.32,0,7,8,6,10.983333333333334,0,graduado
Servicio social,2,diurna,121.0,121.4,0,1,1,19,15.5,2.8,-4.06,0,6,8,4,10.75,0,graduado
Enfermería veterinaria,1,diurna,140.0,142.8,0,0,1,20,8.9,1.4,3.51,7,12,15,11,13.384615384615383,0,graduado
Gestión de publicidad y marketing,1,diurna,133.1,96.0,0,1,1,25,15.5,2.8,-4.06,0,6,8,6,11.285714285714286,0,continua_matriculado
Servicio social,1,vespertina,131.0,125.0,0,1,0,24,16.2,0.3,-0.92,0,6,13,0,0.0,3,abandono
Ingeniería informática,6,diurna,124.0,126.1,0,1,0,20,7.6,2.6,0.32,0,5,7,4,13.0,0,graduado
Agronomía,1,diurna,120.0,155.8,0,1,0,29,13.9,-0.3,0.79,0,6,9,6,16.11111111111111,0,graduado
Periodismo y comunicación,1,diurna,133.1,116.0,0,1,0,20,16.2,0.3,-0.92,0,6,8,6,11.5,0,graduado
Equinocultura,1,diurna,110.0,110.0,0,1,0,20,13.9,-0.3,0.79,0,6,15,4,10.75,0,abandono
Gestión de publicidad y marketing,1,diurna,133.1,97.2,0,1,1,24,11.1,0.6,2.02,0,6,10,4,11.6,0,graduado
Enfermería,1,diurna,133.1,100.0,1,1,0,24,16.2,0.3,-0.92,0,7,21,0,0.0,3,abandono
Ingeniería informática,1,diurna,140.0,140.0,0,1,0,23,11.1,0.6,2.02,0,5,5,5,13.8,0,graduado
Higiene oral,1,diurna,130.0,128.0,0,1,0,20,15.5,2.8,-4.06,0,7,8,7,13.585714285714284,0,graduado
Gestión de publicidad y marketing,2,diurna,110.0,115.3,0,1,0,19,15.5,2.8,-4.06,0,6,8,6,13.857142857142858,0,graduado
Agronomía,1,diurna,140.0,150.0,0,1,0,28,11.1,0.6,2.02,0,6,12,5,12.0,0,continua_matriculado
Agronomía,1,diurna,160.0,160.0,0,1,1,20,13.9,-0.3,0.79,0,6,9,6,13.444444444444445,0,graduado
Diseño de comunicación,1,diurna,138.0,133.1,0,1,0,18,8.9,1.4,3.51,0,6,6,6,14.0,0,graduado
Gestión de publicidad y marketing,1,diurna,126.0,119.0,1,1,0,20,10.8,1.4,1.74,0,6,10,1,12.0,1,abandono
Administración,1,vespertina,120.0,156.0,0,1,0,33,10.8,1.4,1.74,0,5,5,5,14.2,0,graduado
Enfermería,1,diurna,130.0,163.7,0,1,0,35,12.4,0.5,1.79,0,7,11,5,13.34,0,continua_matriculado
Enfermería,1,diurna,130.0,130.0,0,1,0,27,12.7,3.7,-1.7,3,8,12,7,12.457142857142856,0,continua_matriculado
Periodismo y comunicación,5,diurna,122.0,123.1,0,0,0,19,9.4,-0.8,-3.12,0,6,12,3,11.0,0,abandono
Administración,1,vespertina,160.0,160.0,0,1,1,31,15.5,2.8,-4.06,0,5,13,4,10.5,0,continua_matriculado
Diseño de animación y multimedia,1,diurna,134.0,136.1,0,1,0,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0,graduado
Diseño de comunicación,1,diurna,134.0,132.7,0,1,0,22,15.5,2.8,-4.06,9,13,13,13,14.0,0,graduado
Enfermería,1,diurna,140.0,128.2,0,1,0,39,12.7,3.7,-1.7,0,7,0,0,0.0,0,abandono
Turismo,1,diurna,127.0,126.7,0,0,0,22,12.4,0.5,1.79,0,1,1,0,0.0,0,abandono
Administración,1,vespertina,133.1,150.0,0,1,0,47,9.4,-0.8,-3.12,0,5,8,4,10.0,0,continua_matriculado
Diseño de animación y multimedia,1,diurna,143.0,156.3,0,1,1,19,11.1,0.6,2.02,0,0,0,0,0.0,0,graduado
Turismo,1,diurna,115.0,116.1,0,1,0,19,12.4,0.5,1.79,0,6,6,6,13.5,0,graduado
Enfermería,1,diurna,131.0,123.8,0,1,0,19,15.5,2.8,-4.06,0,7,0,0,0.0,0,abandono
Diseño de animación y multimedia,1,diurna,146.0,153.0,0,1,1,21,11.1,0.6,2.02,15,17,18,17,13.38888888888889,0,graduado
Enfermería,1,diurna,140.0,140.0,0,0,0,39,12.4,0.5,1.79,0,7,0,0,0.0,0,abandono
Diseño de animación y multimedia,1,diurna,135.0,131.9,0,1,0,19,8.9,1.4,3.51,6,12,12,12,13.583333333333334,0,graduado
Diseño de animación y multimedia,1,diurna,133.0,141.4,0,1,1,20,13.9,-0.3,0.79,0,0,0,0,0.0,0,continua_matriculado
Administración,1,diurna,133.1,140.0,1,0,0,24,12.7,3.7,-1.7,0,5,5,0,0.0,0,abandono
Administración,1,vespertina,120.0,115.0,0,1,0,27,12.7,3.7,-1.7,0,5,9,1,10.0,0,abandono
Administración,1,vespertina,133.1,168.0,0,1,0,29,11.1,0.6,2.02,0,5,5,5,15.2,0,graduado
Enfermería veterinaria,1,diurna,130.0,101.3,0,1,0,20,12.4,0.5,1.79,0,6,12,4,12.8,0,abandono
Gestión de publicidad y marketing,1,diurna,125.0,122.6,0,1,0,21,9.4,-0.8,-3.12,0,5,7,5,11.166666666666666,0,abandono
Diseño de animación y multimedia,1,diurna,134.0,141.7,0,1,0,18,7.6,2.6,0.32,0,0,0,0,0.0,0,continua_matriculado
Enfermería,1,diurna,151.0,132.3,0,1,0,19,12.7,3.7,-1.7,0,8,9,7,12.828571428571427,0,graduado
Periodismo y comunicación,1,diurna,112.0,111.7,1,0,0,19,15.5,2.8,-4.06,0,6,6,6,12.5,0,abandono
Ingeniería informática,1,diurna,120.0,98.7,0,1,1,28,12.4,0.5,1.79,0,5,12,3,10.0,0,graduado
Turismo,1,diurna,140.0,140.0,0,0,0,21,13.9,-0.3,0.79,0,6,6,6,11.5,0,graduado
Enfermería,1,diurna,140.0,140.0,1,0,0,23,12.7,3.7,-1.7,0,8,11,7,11.328571428571427,0,abandono
Agronomía,1,diurna,133.1,100.7,0,1,0,39,15.5,2.8,-4.06,0,6,15,2,13.0,2,continua_matriculado
Enfermería,3,diurna,143.0,133.8,0,1,0,18,7.6,2.6,0.32,0,7,7,6,13.033333333333331,0,graduado
Periodismo y comunicación,1,diurna,133.1,100.0,0,1,0,59,11.1,0.6,2.02,0,6,8,6,12.166666666666666,0,graduado
Ingeniería informática,1,diurna,180.0,180.0,1,1,0,30,13.9,-0.3,0.79,0,5,6,4,14.5,0,continua_matriculado
Enfermería veterinaria,1,diurna,136.0,130.8,0,1,0,18,12.7,3.7,-1.7,0,5,7,5,14.4,1,graduado
Administración,1,vespertina,140.0,140.0,0,1,0,41,9.4,-0.8,-3.12,2,6,10,4,12.25,0,continua_matriculado
Enfermería,1,diurna,130.0,106.2,0,1,0,27,11.1,0.6,2.02,0,7,14,0,0.0,0,abandono
Servicio social,1,diurna,141.0,125.6,0,1,1,18,9.4,-0.8,-3.12,0,6,6,6,12.666666666666666,0,graduado
Educación básica,5,diurna,121.0,117.5,1,0,0,20,10.8,1.4,1.74,0,6,14,2,12.0,0,abandono
Ingeniería informática,1,diurna,120.0,122.5,0,0,0,32,12.7,3.7,-1.7,0,5,6,0,0.0,0,abandono
Administración,1,diurna,129.0,132.9,0,1,0,19,9.4,-0.8,-3.12,0,5,5,3,11.666666666666666,0,abandono
Educación básica,1,diurna,133.1,103.0,0,1,0,41,16.2,0.3,-0.92,0,6,0,0,0.0,0,abandono
Servicio social,5,vespertina,100.0,107.0,0,1,0,38,10.8,1.4,1.74,0,5,12,1,10.0,0,abandono
Equinocultura,1,diurna,133.1,100.0,0,1,0,35,8.9,1.4,3.51,0,7,8,0,0.0,1,abandono
Servicio social,1,vespertina,133.1,100.0,0,1,0,27,7.6,2.6,0.32,0,6,11,4,12.25,0,abandono
Diseño de comunicación,1,diurna,139.0,131.3,0,1,0,19,7.6,2.6,0.32,0,6,10,4,12.0,1,graduado
Periodismo y comunicación,1,diurna,125.0,122.2,0,0,0,18,11.1,0.6,2.02,0,6,7,5,12.6,0,continua_matriculado
Administración,1,vespertina,133.1,118.4,0,0,0,39,7.6,2.6,0.32,0,5,5,0,0.0,0,abandono
Turismo,1,diurna,100.0,100.0,0,0,0,37,10.8,1.4,1.74,0,5,5,0,0.0,0,abandono
Enfermería,1,diurna,110.0,110.0,0,0,0,37,12.7,3.7,-1.7,0,8,8,0,0.0,1,abandono
Servicio social,1,vespertina,133.1,100.0,0,1,1,35,9.4,-0.8,-3.12,11,16,16,16,12.6875,0,graduado
Administración,1,diurna,123.0,106.2,0,1,0,49,12.7,3.7,-1.7,9,13,22,10,10.4,0,graduado
Administración,1,diurna,110.0,110.0,0,1,0,52,13.9,-0.3,0.79,11,15,26,14,10.466666666666669,0,graduado
Enfermería veterinaria,2,diurna,130.0,122.3,0,1,0,18,9.4,-0.8,-3.12,0,5,10,5,14.333333333333334,2,graduado
Servicio social,1,vespertina,133.1,112.5,0,1,1,30,10.8,1.4,1.74,0,7,7,6,14.666666666666666,1,graduado
Enfermería,2,diurna,97.0,98.1,0,1,0,21,11.1,0.6,2.02,0,7,7,7,12.835714285714284,0,graduado
Ingeniería informática,1,diurna,130.0,140.2,0,1,0,20,9.4,-0.8,-3.12,0,5,5,0,0.0,0,abandono
Administración,1,diurna,139.0,143.6,1,1,0,18,7.6,2.6,0.32,0,5,9,0,0.0,0,continua_matriculado
Diseño de animación y multimedia,1,diurna,150.0,134.6,0,1,0,19,7.6,2.6,0.32,0,0,0,0,0.0,0,abandono
Enfermería,3,diurna,141.0,126.8,0,1,0,18,9.4,-0.8,-3.12,0,8,8,8,13.24875,0,graduado
Tecnologías de producción de biocombustibles,1,diurna,133.1,100.0,0,1,0,20,8.9,1.4,3.51,0,7,10,7,12.857142857142858,0,continua_matriculado
Equinocultura,1,diurna,137.0,130.0,0,1,0,21,12.4,0.5,1.79,0,6,12,5,13.6,0,continua_matriculado
Administración,4,diurna,116.0,113.6,0,1,1,22,11.1,0.6,2.02,0,5,6,3,14.0,0,graduado
Equinocultura,1,diurna,140.0,140.0,1,0,0,20,12.4,0.5,1.79,1,6,11,3,12.0,0,continua_matriculado
Enfermería veterinaria,4,diurna,106.0,106.0,0,1,0,20,13.9,-0.3,0.79,0,6,9,6,13.166666666666666,0,continua_matriculado
Servicio social,6,diurna,135.0,126.6,0,1,1,19,12.7,3.7,-1.7,0,6,8,6,13.625,0,graduado
Enfermería,5,diurna,144.0,130.7,0,1,1,18,13.9,-0.3,0.79,0,7,8,7,14.85,0,graduado
Administración,2,diurna,108.0,105.9,0,1,0,21,11.1,0.6,2.02,0,5,9,4,10.75,0,graduado
Higiene oral,1,diurna,137.0,137.0,1,1,0,19,8.9,1.4,3.51,0,7,11,0,0.0,4,continua_matriculado
Equinocultura,1,diurna,133.1,100.0,0,1,0,37,13.9,-0.3,0.79,0,6,0,0,0.0,0,abandono
Servicio social,1,vespertina,121.0,114.4,0,1,0,45,7.6,2.6,0.32,8,12,14,12,14.0,0,continua_matriculado
Agronomía,1,diurna,133.1,120.0,1,0,0,38,16.2,0.3,-0.92,0,6,8,0,0.0,0,abandono
Administración,1,vespertina,130.0,119.0,0,0,0,55,7.6,2.6,0.32,0,5,5,0,0.0,0,abandono
Agronomía,1,diurna,133.1,110.0,1,0,0,28,13.9,-0.3,0.79,0,6,17,5,13.0,0,abandono
Administración,1,vespertina,120.0,120.0,0,1,0,46,8.9,1.4,3.51,6,8,12,8,12.375,0,graduado
Diseño de animación y multimedia,4,diurna,131.0,119.8,0,1,0,22,16.2,0.3,-0.92,0,0,0,0,0.0,0,graduado
Gestión de publicidad y marketing,2,diurna,133.1,135.6,0,1,0,46,12.4,0.5,1.79,0,6,10,5,11.4,0,abandono
Administración,1,vespertina,100.0,120.7,0,1,0,28,7.6,2.6,0.32,0,5,9,4,11.25,0,continua_matriculado
Enfermería veterinaria,3,diurna,131.0,136.3,1,0,0,18,7.6,2.6,0.32,0,5,7,3,13.0,0,abandono
Diseño de animación y multimedia,1,diurna,158.0,164.3,0,1,1,18,10.8,1.4,1.74,0,0,0,0,0.0,0,continua_matriculado
Periodismo y comunicación,1,diurna,146.0,149.2,0,1,1,21,12.7,3.7,-1.7,0,6,6,6,13.5,0,graduado
Diseño de comunicación,2,diurna,133.0,122.5,0,1,0,18,7.6,2.6,0.32,0,6,11,1,11.0,1,continua_matriculado
Administración,1,vespertina,120.0,100.0,0,1,0,34,13.9,-0.3,0.79,0,5,9,0,0.0,0,abandono
Educación básica,1,diurna,119.0,125.0,0,1,1,21,10.8,1.4,1.74,0,6,9,5,12.0,0,abandono
Periodismo y comunicación,1,diurna,132.0,131.0,0,1,1,18,15.5,2.8,-4.06,0,6,8,5,13.0,0,graduado
Diseño de animación y multimedia,1,diurna,130.0,122.0,0,1,0,20,7.6,2.6,0.32,0,0,0,0,0.0,0,graduado
Administración,1,diurna,132.0,131.3,0,1,0,18,9.4,-0.8,-3.12,0,5,8,4,12.0,0,continua_matriculado
Ingeniería informática,2,diurna,133.1,117.0,0,1,0,21,12.4,0.5,1.79,0,5,10,5,11.166666666666666,0,continua_matriculado
Turismo,1,diurna,119.0,118.0,0,1,0,19,10.8,1.4,1.74,0,6,13,2,10.5,0,abandono
Servicio social,2,vespertina,134.0,126.0,0,1,0,22,7.6,2.6,0.32,0,6,7,6,12.666666666666666,0,graduado
Agronomía,1,diurna,120.0,120.0,0,1,0,23,15.5,2.8,-4.06,1,6,6,1,11.0,0,abandono
Diseño de animación y multimedia,4,diurna,172.0,155.6,0,1,0,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0,abandono
Administración,4,diurna,120.0,122.8,0,1,0,18,10.8,1.4,1.74,0,5,6,4,11.5,0,continua_matriculado
Diseño de animación y multimedia,3,diurna,129.0,127.3,1,0,1,19,9.4,-0.8,-3.12,0,0,0,0,0.0,0,abandono
Administración,1,diurna,118.0,118.4,0,1,0,19,12.4,0.5,1.79,0,5,10,2,10.5,0,continua_matriculado
Gestión de publicidad y marketing,1,diurna,127.0,128.1,0,1,0,19,7.6,2.6,0.32,0,5,8,4,12.5,0,continua_matriculado
Enfermería,2,diurna,133.1,99.0,0,1,0,22,16.2,0.3,-0.92,0,7,9,6,12.833333333333334,0,continua_matriculado
Periodismo y comunicación,1,diurna,164.0,161.2,0,1,1,18,13.9,-0.3,0.79,0,6,7,6,15.571428571428571,0,graduado
Servicio social,1,diurna,136.0,140.9,0,1,0,18,9.4,-0.8,-3.12,0,6,10,4,12.0,0,abandono
Periodismo y comunicación,1,diurna,117.0,111.1,1,1,0,19,16.2,0.3,-0.92,0,6,6,4,11.25,0,abandono
Diseño de animación y multimedia,4,diurna,131.0,149.9,0,1,0,18,11.1,0.6,2.02,0,0,0,0,0.0,0,graduado
Gestión de publicidad y marketing,6,diurna,110.0,111.3,0,1,0,21,15.5,2.8,-4.06,0,6,10,6,12.285714285714286,0,continua_matriculado
Turismo,2,diurna,125.0,121.5,0,1,0,18,9.4,-0.8,-3.12,0,6,12,5,11.0,0,continua_matriculado
Agronomía,1,diurna,120.0,120.0,0,1,0,19,12.4,0.5,1.79,0,6,8,6,12.142857142857142,0,graduado
Agronomía,1,diurna,133.1,120.0,1,0,0,27,8.9,1.4,3.51,0,6,11,2,11.5,0,abandono
Agronomía,1,diurna,130.0,130.0,1,1,0,20,8.9,1.4,3.51,7,12,16,11,12.545454545454543,0,continua_matriculado
Turismo,5,diurna,101.0,98.9,0,1,0,20,12.4,0.5,1.79,0,6,10,4,13.0,0,graduado
Enfermería,6,diurna,141.0,136.3,0,1,0,18,9.4,-0.8,-3.12,0,8,9,8,12.8875,1,graduado
Periodismo y comunicación,1,diurna,128.0,125.2,0,1,0,18,12.4,0.5,1.79,0,6,6,6,12.666666666666666,0,continua_matriculado
Diseño de comunicación,2,diurna,145.0,130.0,0,1,0,18,8.9,1.4,3.51,0,6,7,6,12.833333333333334,0,graduado
Administración,1,diurna,160.0,141.5,0,1,0,18,9.4,-0.8,-3.12,0,5,10,3,10.666666666666666,1,abandono
Enfermería veterinaria,5,diurna,134.0,123.9,0,1,0,18,9.4,-0.8,-3.12,0,5,11,5,13.0,2,continua_matriculado
Enfermería,2,diurna,125.0,114.5,0,1,0,18,16.2,0.3,-0.92,0,7,11,6,11.983333333333334,0,graduado
Servicio social,1,vespertina,133.1,100.0,0,0,0,37,9.4,-0.8,-3.12,0,5,9,0,0.0,0,abandono
Servicio social,1,vespertina,120.0,110.5,0,1,1,36,10.8,1.4,1.74,0,6,6,6,11.833333333333334,0,graduado
Enfermería veterinaria,1,diurna,133.1,101.0,0,1,0,26,15.5,2.8,-4.06,0,6,21,3,12.666666666666666,0,abandono
Enfermería veterinaria,1,diurna,121.0,121.0,0,1,0,19,7.6,2.6,0.32,0,5,9,4,13.75,1,graduado
Servicio social,1,vespertina,120.0,95.0,0,1,0,24,15.5,2.8,-4.06,0,6,8,5,11.4,0,abandono
Periodismo y comunicación,2,diurna,130.0,126.9,0,1,1,19,11.1,0.6,2.02,0,6,8,6,13.166666666666666,0,abandono
Gestión de publicidad y marketing,1,diurna,130.0,116.3,0,1,1,20,12.7,3.7,-1.7,3,7,10,6,12.833333333333334,0,graduado
Gestión de publicidad y marketing,1,diurna,128.0,120.0,0,1,0,19,11.1,0.6,2.02,0,6,8,6,14.125,0,graduado
Enfermería veterinaria,1,diurna,126.0,123.6,0,1,0,21,10.8,1.4,1.74,0,5,10,3,11.666666666666666,0,graduado
Higiene oral,1,diurna,120.0,150.0,0,0,0,50,12.7,3.7,-1.7,0,7,18,6,10.25,0,abandono
Higiene oral,1,diurna,100.0,120.0,0,1,0,47,12.7,3.7,-1.7,1,7,16,6,12.514285714285716,0,abandono
Educación básica,1,diurna,120.0,111.3,0,1,0,24,16.2,0.3,-0.92,9,13,17,10,11.5,0,abandono
Administración,1,vespertina,110.0,150.0,0,0,0,48,15.5,2.8,-4.06,0,5,5,1,10.0,0,abandono
Enfermería veterinaria,1,diurna,127.0,123.2,0,1,1,18,12.4,0.5,1.79,0,6,7,6,15.714285714285714,0,graduado
Administración,1,vespertina,130.0,130.0,0,1,0,32,9.4,-0.8,-3.12,2,6,9,4,12.5,0,abandono
Gestión de publicidad y marketing,1,diurna,141.0,137.9,0,0,0,20,7.6,2.6,0.32,0,5,6,3,12.0,0,abandono
Ingeniería informática,1,diurna,120.0,100.0,1,1,0,24,16.2,0.3,-0.92,0,5,11,0,0.0,0,abandono
Equinocultura,1,diurna,133.1,120.0,0,1,0,53,9.4,-0.8,-3.12,0,5,9,4,12.25,2,graduado
Periodismo y comunicación,1,diurna,133.1,131.0,1,0,0,42,13.9,-0.3,0.79,0,4,5,0,0.0,0,abandono
Administración,1,vespertina,133.1,133.8,0,1,0,52,7.6,2.6,0.32,0,5,5,5,13.6,0,graduado
Servicio social,1,vespertina,130.0,100.0,0,1,0,54,12.7,3.7,-1.7,9,13,14,13,13.307692307692308,0,continua_matriculado
Administración,1,vespertina,110.0,150.0,0,1,0,49,15.5,2.8,-4.06,0,5,6,5,12.2,0,graduado
Gestión de publicidad y marketing,1,diurna,125.0,126.4,0,1,1,18,16.2,0.3,-0.92,0,6,7,6,12.285714285714286,0,graduado
Equinocultura,1,diurna,130.0,154.0,0,1,0,37,10.8,1.4,1.74,1,5,12,3,12.0,2,graduado
Enfermería,1,diurna,121.0,114.9,0,1,1,21,12.4,0.5,1.79,0,7,9,6,13.342857142857143,0,graduado
Gestión de publicidad y marketing,1,diurna,133.1,110.0,1,1,0,26,9.4,-0.8,-3.12,0,5,5,0,0.0,0,abandono
Diseño de comunicación,1,diurna,147.0,149.8,0,1,0,20,16.2,0.3,-0.92,5,12,12,11,14.272727272727272,0,graduado
Enfermería,4,diurna,128.0,117.9,0,1,1,19,12.4,0.5,1.79,0,7,9,7,12.1375,0,graduado
